antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"[""POPPY'S PLAYHOUSE BEDROOM ""]","[""POPPY'S PLAYHOUSE LIVINGROOM ""]",0.017865380582931432,0.013839379324806039,0.010987628433633885,0.6150234741784038,44.44010527813345,1.0,0.010740382654964672,2.5616123439489793,0.9952788383152064,0.5303643724696356,0.6096208693082729,0.7044814340588988
['FELTCRAFT PRINCESS LOLA DOLL'],['FELTCRAFT PRINCESS CHARLOTTE DOLL'],0.01740406793877123,0.018829943384357308,0.010694065841895575,0.6144578313253012,32.63195320256527,1.0,0.010366348227951004,2.5449098343468233,0.9865247336664072,0.41871921182266014,0.6070587702150713,0.5911932809187752
"['JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SKULLS']",['JUMBO BAG PINK POLKADOT'],0.01740406793877123,0.05162507863283707,0.010694065841895575,0.6144578313253012,11.90231274407133,1.0,0.009795579466025271,2.4598474522960787,0.9322069075175952,0.1833213515456506,0.5934707255661009,0.4108032454758106
"['JUMBO BAG RED RETROSPOT', 'JUMBO BAG SPACEBOY DESIGN']",['JUMBO BAG PINK POLKADOT'],0.01811700566156427,0.05162507863283707,0.011113440972950304,0.6134259259259259,11.882324292204471,1.0,0.010178149131080495,2.453281233716254,0.9327398341028085,0.18955650929899856,0.5923826480809987,0.41434903120016847
"['LUNCH BAG CARS BLUE', 'LUNCH BAG PINK POLKADOT']",['LUNCH BAG  BLACK SKULL.'],0.021262319144474733,0.054309079471587335,0.013042566575802056,0.6134122287968442,11.294837525606757,1.0,0.011887829595634525,2.446251513815843,0.9312648265018563,0.20858484238765926,0.591211290273204,0.4267833344756422
"['JUMBO BAG RED RETROSPOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY']",['JUMBO SHOPPER VINTAGE RED PAISLEY'],0.018955755923673726,0.04977982805619627,0.011616691130215979,0.6128318584070797,12.310847231437922,1.0,0.010673076859660277,2.454282958391996,0.9365233297442646,0.20337738619676946,0.59254901861227,0.4230966368699257
"['CHARLOTTE BAG PINK POLKADOT', 'WOODLAND CHARLOTTE BAG']","['RED RETROSPOT CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG']",0.01664919270287272,0.020549381421681695,0.010190815684629902,0.6120906801007557,29.786331157148,1.0,0.009848685073415492,2.5249473738674832,0.9827902175271296,0.37732919254658387,0.6039521415971963,0.5540045237238472
"['JUMBO BAG WOODLAND ANIMALS', 'JUMBO STORAGE BAG SUKI']",['JUMBO SHOPPER VINTAGE RED PAISLEY'],0.018871880897462782,0.04977982805619627,0.011532816104005033,0.6111111111111112,12.276280071141066,1.0,0.010593377117832321,2.443423299284067,0.9362101459130739,0.2019089574155654,0.5907381253616579,0.4213938032387906
['JUMBO BAG DOLLY GIRL DESIGN'],['JUMBO BAG RED RETROSPOT'],0.018955755923673726,0.08953659048018453,0.011574753617110505,0.6106194690265487,6.819775755942882,1.0,0.009877519861730199,2.338235574448617,0.8698563982660489,0.1194288186932064,0.572327095298851,0.36994673685519475
['REGENCY TEA PLATE ROSES '],['ROSES REGENCY TEACUP AND SAUCER '],0.01916544348920109,0.046970014678129585,0.011700566156426924,0.6105032822757112,12.997723898093154,1.0,0.010800364994426286,2.446824175798285,0.9411000525343696,0.2149460708782743,0.5913069643944701,0.429805212566427
['JUMBO STORAGE BAG SUKI'],['JUMBO BAG RED RETROSPOT'],0.050366953239672885,0.08953659048018453,0.030740197106311595,0.6103247293921732,6.816483921478393,1.0,0.0262305118403564,2.336466997507048,0.8985542399794868,0.2815981559738763,0.572003370444789,0.47682512816212874
"['LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG APPLE DESIGN']",['LUNCH BAG SUKI DESIGN '],0.016565317676661775,0.04625707695533655,0.010106940658418957,0.610126582278481,13.189907846265077,1.0,0.009340677483860017,2.446288666250923,0.9397517451273568,0.1917263325377884,0.5912174986558077,0.4143107979388779
"['JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS']",['JUMBO STORAGE BAG SUKI'],0.02256238205074439,0.050366953239672885,0.013755504298595093,0.6096654275092936,12.104473038267367,1.0,0.012619105856869615,2.4328694245574094,0.9385621089445545,0.23245924875974489,0.588962732686765,0.4413855863608084
"['LUNCH BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG']",['CHARLOTTE BAG PINK POLKADOT'],0.01664919270287272,0.03187250996015936,0.010148878171524428,0.6095717884130982,19.125314861460957,1.0,0.009618226611273505,2.4796555712633337,0.9637590899222052,0.2644808743169399,0.5967181847394554,0.4639964205223386
['GREEN REGENCY TEACUP AND SAUCER'],['PINK REGENCY TEACUP AND SAUCER'],0.044327951352484796,0.03359194799748375,0.027007758439924513,0.609271523178808,18.137427553306708,1.0,0.025518696203256856,2.473349421226779,0.9886920843159253,0.5304777594728172,0.5956899613868545,0.7066332647105026
"['LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG CARS BLUE']",['LUNCH BAG RED RETROSPOT'],0.020423568882365274,0.06739358356049487,0.012413503879219962,0.6078028747433265,9.018705381614573,1.0,0.011037086383142755,2.3779022241153878,0.9076569344839317,0.16462736373748607,0.5794612621753135,0.39599851266724506
"['CHARLOTTE BAG PINK POLKADOT', 'CHARLOTTE BAG SUKI DESIGN']","['WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG']",0.01740406793877123,0.021262319144474733,0.010568253302579158,0.6072289156626507,28.55892207884794,1.0,0.010198202455652883,2.491878144509467,0.9820768042599028,0.3761194029850746,0.5986962676311555,0.552135167890497
['HAND WARMER SCOTTY DOG DESIGN'],['HAND WARMER OWL DESIGN'],0.023191444747326484,0.027888446215139442,0.014049066890333403,0.6057866184448463,21.721777318522346,1.0,0.01340229353084621,2.4659527029496693,0.9766123017063062,0.37938844847112113,0.5944772181543295,0.5547730084705434
"['LUNCH BAG WOODLAND', 'LUNCH BAG PINK POLKADOT']",['LUNCH BAG SPACEBOY DESIGN '],0.01681694275529461,0.04906689033340323,0.010148878171524428,0.6034912718204489,12.299358441503081,1.0,0.009323723085607269,2.39826526400192,0.9344088462606868,0.18209179834462,0.5830319460444809,0.4051644393290279
['CHRISTMAS CRAFT TREE TOP ANGEL'],['CHRISTMAS CRAFT LITTLE FRIENDS'],0.01933319354162298,0.022939819668693646,0.01165862864332145,0.6030368763557484,26.287777544246474,1.0,0.011215128669856666,2.461337394167936,0.9809238992658079,0.3808219178082192,0.593716813318861,0.555631783698898
['WOODLAND CHARLOTTE BAG'],['RED RETROSPOT CHARLOTTE BAG'],0.03535332354791361,0.04403438876074649,0.021262319144474733,0.6014234875444839,13.658041009998305,1.0,0.01970555715138145,2.398449435341341,0.9607487180173168,0.3658008658008658,0.5830639640490555,0.5421403152008134
"['LUNCH BAG SUKI DESIGN ', 'LUNCH BAG SPACEBOY DESIGN ']",['LUNCH BAG  BLACK SKULL.'],0.019249318515412037,0.054309079471587335,0.011574753617110505,0.6013071895424836,11.071945895475308,1.0,0.010529340848083095,2.3719788662433956,0.9275360769542534,0.18673883626522328,0.5784110835760764,0.4072173013349484
"['LUNCH BAG WOODLAND', 'LUNCH BAG PINK POLKADOT']",['LUNCH BAG CARS BLUE'],0.01681694275529461,0.049192702872719644,0.010106940658418957,0.6009975062344141,12.2172084707243,1.0,0.009279669790230214,2.382960788425247,0.9338527901927149,0.18079519879969994,0.5803539844812811,0.4032268008580425
['ALARM CLOCK BAKELIKE ORANGE'],['ALARM CLOCK BAKELIKE GREEN'],0.019375131054728455,0.041979450618578315,0.011616691130215979,0.5995670995670996,14.282395094083409,1.0,0.010803333772875522,2.3924621287254966,0.9483582985015958,0.23355817875210796,0.5820205519688973,0.4381451881451882
"['JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT']",['JUMBO SHOPPER VINTAGE RED PAISLEY'],0.021723631788634935,0.04977982805619627,0.013000629062696582,0.5984555984555984,12.022050332918065,1.0,0.011919230407502215,2.3664136974369723,0.9371784323025927,0.22222222222222224,0.5774196197887608,0.4298090966161732
"['LUNCH BAG SUKI DESIGN ', 'LUNCH BAG CARS BLUE']",['LUNCH BAG  BLACK SKULL.'],0.0199203187250996,0.054309079471587335,0.011910253721954289,0.5978947368421053,11.009111969111968,1.0,0.010828399549213505,2.3518491479109738,0.9276451391274476,0.19111709286675643,0.5748026607538802,0.4085998780735623
"[""POPPY'S PLAYHOUSE KITCHEN""]","[""POPPY'S PLAYHOUSE LIVINGROOM ""]",0.018452505766408053,0.013839379324806039,0.011029565946739359,0.5977272727272728,43.19032369146006,1.0,0.010774194719944867,2.4514727293620644,0.9952107987715081,0.5187376725838264,0.5920819399609534,0.6973484848484849
['ALARM CLOCK BAKELIKE RED '],['ALARM CLOCK BAKELIKE GREEN'],0.04533445166701615,0.041979450618578315,0.027091633466135457,0.5975948196114708,14.235413060574947,1.0,0.02518851809105963,2.3807361238650957,0.9739040595846029,0.4498607242339832,0.5799618487846051,0.6214747324830581
"['JUMBO BAG RED RETROSPOT', 'JUMBO BAG SPACEBOY DESIGN']",['JUMBO STORAGE BAG SUKI'],0.01811700566156427,0.050366953239672885,0.010819878381211994,0.5972222222222222,11.857422055694329,1.0,0.009907380004213097,2.3577096333359844,0.9325598281217252,0.18763636363636366,0.5758595605409331,0.4060216023683967
['ALARM CLOCK BAKELIKE PINK'],['ALARM CLOCK BAKELIKE RED '],0.033508072971272805,0.04533445166701615,0.02000419375131055,0.5969962453066333,13.168709962383598,1.0,0.018485123636739532,2.368875071795199,0.9560994681860415,0.3399857448325018,0.5778587009900137,0.519127169831855
['HOT WATER BOTTLE I AM SO POORLY'],['CHOCOLATE HOT WATER BOTTLE'],0.027804571188928498,0.03631788634933948,0.016565317676661775,0.5957767722473605,16.404500155009597,1.0,0.01555551442023015,2.384034482650701,0.9658974826605977,0.3483245149911817,0.5805429798615392,0.5259484323130568
"['WOODLAND CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG']","['CHARLOTTE BAG PINK POLKADOT', 'RED RETROSPOT CHARLOTTE BAG']",0.01711050534703292,0.022059131893478717,0.010190815684629902,0.5955882352941176,26.999622567658243,1.0,0.00981337279041563,2.41818105568158,0.9797260530858403,0.3516642547033285,0.5864660350181498,0.5287827108029524
['JUMBO BAG PINK VINTAGE PAISLEY'],['JUMBO BAG RED RETROSPOT'],0.036779198993499684,0.08953659048018453,0.021891381841056826,0.5952109464082098,6.647683848760544,1.0,0.01859829776258663,2.249229324363037,0.8820113374463354,0.20963855421686747,0.5554032711701411,0.4198537167638239
['REGENCY TEA PLATE ROSES '],['REGENCY TEA PLATE PINK'],0.01916544348920109,0.013168379115118473,0.011407003564688614,0.5951859956236324,45.19812122817043,1.0,0.011154625738913435,2.4377408148345454,0.9969828041529593,0.5450901803607214,0.5897841173620124,0.7307140169200965
"['CHARLOTTE BAG PINK POLKADOT', 'CHARLOTTE BAG SUKI DESIGN']","['RED RETROSPOT CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG']",0.01740406793877123,0.020549381421681695,0.010358565737051793,0.5951807228915663,28.963437423162038,1.0,0.010000922906689122,2.4194762304166795,0.9825745048132002,0.3753799392097265,0.5866874047248726,0.5496311777723137
"['JUMBO BAG RED RETROSPOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY']",['JUMBO BAG PINK POLKADOT'],0.018955755923673726,0.05162507863283707,0.011281191025372195,0.5951327433628318,11.527977469932353,1.0,0.010302598635267671,2.3424342320106972,0.9309004361708939,0.19024045261669026,0.5730936705353642,0.40682713528823966
['JUMBO BAG OWLS'],['JUMBO BAG RED RETROSPOT'],0.027804571188928498,0.08953659048018453,0.0165233801635563,0.5942684766214178,6.637157763483703,1.0,0.014033853659536072,2.244004611567426,0.873623833825211,0.1638935108153078,0.5543681172288213,0.38940590107417494
"['LUNCH BAG SUKI DESIGN ', 'LUNCH BAG APPLE DESIGN']",['LUNCH BAG  BLACK SKULL.'],0.018913818410568252,0.054309079471587335,0.011239253512266723,0.5942350332594236,10.941725380749773,1.0,0.010212061445096,2.3306371866574547,0.926123262885368,0.1813261163734777,0.5709327879410624,0.40059242010461527
['GARDENERS KNEELING PAD KEEP CALM '],['GARDENERS KNEELING PAD CUP OF TEA '],0.03875026210945691,0.03208219752568673,0.023023694694904593,0.5941558441558442,18.519798828622356,1.0,0.02178050113173686,2.384949465296708,0.9841393925393063,0.48157894736842094,0.5807039039816336,0.6559014514896868
"['JUMBO BAG APPLES', 'JUMBO BAG PEARS']",['JUMBO BAG VINTAGE LEAF'],0.017194380373243865,0.037114699098343466,0.010190815684629902,0.5926829268292684,15.96895411326995,1.0,0.009552651430894493,2.363969900417241,0.9537781149330824,0.23098859315589354,0.5769827696099262,0.4336295990078546
['SPACEBOY LUNCH BOX '],['DOLLY GIRL LUNCH BOX'],0.038079261899769346,0.03606626127070665,0.02256238205074439,0.592511013215859,16.428401290851344,1.0,0.021189005442071644,2.3655454993681033,0.9763068485797449,0.4373983739837398,0.5772645251308313,0.6090462042823481
"['LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.']",['LUNCH BAG PINK POLKADOT'],0.022059131893478717,0.046550639547074855,0.013042566575802056,0.591254752851711,12.701323947521667,1.0,0.012015699878307345,2.3326249469685516,0.9420488295359386,0.23471698113207548,0.5712984201341126,0.4357174665159456
"['CHARLOTTE BAG SUKI DESIGN', 'STRAWBERRY CHARLOTTE BAG']","['CHARLOTTE BAG PINK POLKADOT', 'RED RETROSPOT CHARLOTTE BAG']",0.01752988047808765,0.022059131893478717,0.010358565737051793,0.5909090909090908,26.78750432077428,1.0,0.009971871791508739,2.3905221220381625,0.979845740122344,0.35437589670014347,0.5816813445142275,0.5302454199792602
"['LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT']",['LUNCH BAG  BLACK SKULL.'],0.025707695533654856,0.054309079471587335,0.01518137974418117,0.5905383360522023,10.873657624065455,1.0,0.013785218464412538,2.309595754119191,0.931994044221725,0.23415265200517463,0.5670237970361314,0.43503750779444095
"['JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI']",['JUMBO BAG PINK POLKADOT'],0.022017194380373244,0.05162507863283707,0.013000629062696582,0.5904761904761905,11.437778035665932,1.0,0.011863989671535355,2.315799226594235,0.9331150058097715,0.21438450899031813,0.5681836367694686,0.4211519863835055
"['JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK POLKADOT']",['JUMBO SHOPPER VINTAGE RED PAISLEY'],0.018075068148458797,0.04977982805619627,0.010652128328790103,0.5893271461716937,11.838673799885456,1.0,0.009752354544255794,2.3138129610609,0.9323839832013824,0.18621700879765396,0.5678129490892416,0.40165599094599846
"['LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG CARS BLUE']",['LUNCH BAG  BLACK SKULL.'],0.020423568882365274,0.054309079471587335,0.011994128748165234,0.5872689938398358,10.813458809352033,1.0,0.01088494352263942,2.291300887051428,0.9264439430763602,0.1911764705882353,0.5635667032421678,0.4040592073446283
['JUMBO STORAGE BAG SKULLS'],['JUMBO BAG RED RETROSPOT'],0.029691759278674776,0.08953659048018453,0.01740406793877123,0.5861581920903954,6.54657709152013,1.0,0.014745569047600307,2.2000276243687007,0.8731745063844434,0.17092257001647446,0.5454602528970741,0.390268791595549
"['LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.']",['LUNCH BAG SPACEBOY DESIGN '],0.018829943384357308,0.04906689033340323,0.011029565946739359,0.5857461024498887,11.93770582300649,1.0,0.010105639179714907,2.295532076560763,0.933815503868914,0.19395280235988202,0.5643711494120218,0.4052662136181067
"['JUMBO BAG RED RETROSPOT', 'RECYCLING BAG RETROSPOT ']",['JUMBO BAG PINK POLKADOT'],0.01740406793877123,0.05162507863283707,0.010190815684629902,0.5855421686746989,11.342203909056211,1.0,0.009292329308759598,2.2882301881823994,0.9279844172906249,0.17320028510334998,0.5629810299835586,0.3914713280416549
"['REGENCY CAKESTAND 3 TIER', 'GREEN REGENCY TEACUP AND SAUCER']","['PINK REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER ']",0.021723631788634935,0.025749633046760326,0.012707066470958272,0.5849420849420849,22.716521197791554,1.0,0.012147690923957984,2.3472636747989677,0.9772076748978966,0.3655006031363088,0.5739720208102972,0.5392137134808144
['BLUE STRIPE CERAMIC DRAWER KNOB'],['RED STRIPE CERAMIC DRAWER KNOB'],0.018242818200880688,0.01874606835814636,0.010652128328790103,0.5839080459770115,31.14829386201754,1.0,0.010310147211751157,2.3582622114044547,0.9858807562553187,0.4044585987261147,0.5759589433422446,0.5760703540847026
"['JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT']",['JUMBO SHOPPER VINTAGE RED PAISLEY'],0.017487942964982177,0.04977982805619627,0.010190815684629902,0.5827338129496403,11.706223900407897,1.0,0.009320268890776522,2.277251791382564,0.9308540798495838,0.17854518736223363,0.5608742064517687,0.39372579442764244
"['JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO STORAGE BAG SUKI']",['JUMBO SHOPPER VINTAGE RED PAISLEY'],0.017739568043615015,0.04977982805619627,0.01031662822394632,0.5815602836879432,11.68264950677254,1.0,0.00943355557694397,2.2708651566792595,0.9309170448463088,0.18035190615835778,0.5596391987174069,0.39440271977152
"['LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE']",['LUNCH BAG SPACEBOY DESIGN '],0.019081568462990146,0.04906689033340323,0.01107150345984483,0.5802197802197802,11.825077486615946,1.0,0.010135230232681968,2.26531185810629,0.9332416728205526,0.19397501836884642,0.5585596762664017,0.4029304029304029
"['JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO  BAG BAROQUE BLACK WHITE']",['JUMBO STORAGE BAG SUKI'],0.017781505556720485,0.050366953239672885,0.01031662822394632,0.5801886792452831,11.519233186181328,1.0,0.009421027965039994,2.2620472574515658,0.9297204961290039,0.17839013778100074,0.55792258684878,0.3925089940772627
"['LUNCH BAG APPLE DESIGN', 'LUNCH BAG RED RETROSPOT']",['LUNCH BAG SUKI DESIGN '],0.020549381421681695,0.04625707695533655,0.011910253721954289,0.5795918367346939,12.529798138657096,1.0,0.010959699404146995,2.268611807242161,0.939496322831013,0.2169595110771582,0.5592018004985831,0.41853571891131797
"['LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT']",['LUNCH BAG PINK POLKADOT'],0.023526944852170266,0.046550639547074855,0.013629691759278674,0.5793226381461676,12.44499847441024,1.0,0.012534497429821387,2.2664622509071655,0.9418042102202898,0.24145616641901932,0.5587837390189296,0.4360577154694802
"['LUNCH BAG SUKI DESIGN ', 'LUNCH BAG RED RETROSPOT']",['LUNCH BAG  BLACK SKULL.'],0.023652757391486683,0.054309079471587335,0.013671629272384148,0.5780141843971631,10.643048823899887,1.0,0.012387069791487723,2.2410490721765743,0.927991518927333,0.2126549249836921,0.5537804091773993,0.41487581806730744
['TOY TIDY PINK POLKADOT'],['RECYCLING BAG RETROSPOT '],0.019962256238205075,0.031578947368421054,0.011532816104005033,0.5777310924369748,18.294817927170868,1.0,0.01090242906490382,2.2933752291175704,0.964595209660039,0.28825995807127885,0.5639614541468762,0.4714684678652338
"['LUNCH BAG SUKI DESIGN ', 'LUNCH BAG PINK POLKADOT']",['LUNCH BAG CARS BLUE'],0.01757181799119312,0.049192702872719644,0.010148878171524428,0.5775656324582339,11.740880226740485,1.0,0.009284472950150155,2.2507811157984774,0.9311902152937365,0.17925925925925926,0.5557097964875877,0.39193712142945797
"['LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT']",['LUNCH BAG  BLACK SKULL.'],0.023526944852170266,0.054309079471587335,0.013587754246173202,0.5775401069518716,10.634319575496045,1.0,0.012310027528473034,2.238534204288774,0.9277929686257292,0.2114882506527415,0.5532791064420124,0.4138665785724609
"['LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT']",['LUNCH BAG SPACEBOY DESIGN '],0.022310756972111555,0.04906689033340323,0.012874816523380163,0.5770676691729323,11.760836385836384,1.0,0.011780097057774355,2.248428508189464,0.9358515911003509,0.22007168458781362,0.5552449204599149,0.4197304157830473
['PACK OF 60 SPACEBOY CAKE CASES'],['PACK OF 72 RETROSPOT CAKE CASES'],0.021891381841056826,0.05594464248270078,0.012623191444747326,0.5766283524904214,10.307123736982083,1.0,0.011398485914197114,2.229850210968462,0.9231896194750508,0.19356913183279742,0.5515393836406245,0.4011327669498584
['ALARM CLOCK BAKELIKE IVORY'],['ALARM CLOCK BAKELIKE GREEN'],0.024449570140490668,0.041979450618578315,0.014091004403438877,0.5763293310463122,13.728844054744572,1.0,0.013064624881080681,2.2612387865966355,0.9503974651076147,0.2692307692307693,0.5577645289266028,0.455996833355324
['JUMBO SHOPPER VINTAGE RED PAISLEY'],['JUMBO BAG RED RETROSPOT'],0.04977982805619627,0.08953659048018453,0.028643321451037953,0.5754001684919966,6.4264248326424624,1.0,0.024186205372196307,2.1442858474206763,0.8886282460682474,0.2588101553618795,0.5336442661304311,0.44765324583850413
['CHARLOTTE BAG DOLLY GIRL DESIGN'],['RED RETROSPOT CHARLOTTE BAG'],0.01757181799119312,0.04403438876074649,0.010106940658418957,0.5751789976133652,13.062041141038756,1.0,0.00933317639376168,2.250278601737344,0.939959076573074,0.19625407166123782,0.555610581184062,0.4023514035685874
"['LUNCH BAG SUKI DESIGN ', 'LUNCH BAG SPACEBOY DESIGN ']",['LUNCH BAG CARS BLUE'],0.019249318515412037,0.049192702872719644,0.01107150345984483,0.5751633986928104,11.692047094484284,1.0,0.010124577453613826,2.238054099391906,0.9324202319958329,0.19298245614035087,0.5531832763686514,0.4001136686558681
"['LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.']",['LUNCH BAG CARS BLUE'],0.018829943384357308,0.049192702872719644,0.010819878381211994,0.5746102449888641,11.680802465268087,1.0,0.009893582571195172,2.235143855550518,0.9319377790677795,0.18914956011730208,0.5526015036944013,0.39727954704686175
"['JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO  BAG BAROQUE BLACK WHITE']",['JUMBO BAG PINK POLKADOT'],0.017781505556720485,0.05162507863283707,0.010190815684629902,0.5731132075471699,11.101449580797942,1.0,0.009272844062053977,2.221607550605951,0.9263943599558836,0.17209631728045327,0.5498754945592229,0.3852568474778904
"['JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY']",['JUMBO STORAGE BAG SUKI'],0.028643321451037953,0.050366953239672885,0.016397567624239884,0.5724743777452417,11.366071221761272,1.0,0.014954890792086535,2.221230722388026,0.938912421814459,0.2618888144675151,0.5497991316611591,0.44901820469277076
['CHARLOTTE BAG SUKI DESIGN'],['RED RETROSPOT CHARLOTTE BAG'],0.03749213671629272,0.04403438876074649,0.02138813168379115,0.5704697986577181,12.955097475231703,1.0,0.01973718836015486,2.225607438666387,0.9587561223783663,0.3556485355648536,0.5506844636540157,0.5280920421860019
"['JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT']","['JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI']",0.019794506185783184,0.030740197106311595,0.011281191025372195,0.5699152542372881,18.539739750734153,1.0,0.010672704003599116,2.253648408698625,0.9651668106863048,0.28739316239316237,0.5562750621879601,0.4684501237080028
['STRAWBERRY CHARLOTTE BAG'],['CHARLOTTE BAG SUKI DESIGN'],0.03078213461941707,0.03749213671629272,0.01752988047808765,0.569482288828338,15.189379392742415,1.0,0.01637579247851714,2.235698644462789,0.9638333741529077,0.3454545454545455,0.552712525690023,0.5185219050405672
"['JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK VINTAGE PAISLEY']",['JUMBO BAG PINK POLKADOT'],0.021891381841056826,0.05162507863283707,0.012455441392325435,0.5689655172413793,11.021107033810472,1.0,0.011325297083399416,2.200229817571818,0.9296155830049413,0.20398351648351648,0.5455020234642562,0.40511638981484077
"['WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN']","['RED RETROSPOT CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG']",0.019249318515412037,0.020549381421681695,0.010945690920528413,0.5686274509803921,27.67126850740296,1.0,0.010550129332247771,2.2705446157951923,0.9827792637504902,0.3793604651162791,0.5595770314120081,0.550640256102441
"['LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.']",['LUNCH BAG CARS BLUE'],0.022939819668693646,0.049192702872719644,0.013042566575802056,0.5685557586837294,11.557725546303093,1.0,0.011914094842886238,2.203777930206027,0.9349247924072805,0.2207239176721079,0.546233771427908,0.4168439492480881
['RED STRIPE CERAMIC DRAWER KNOB'],['BLUE STRIPE CERAMIC DRAWER KNOB'],0.01874606835814636,0.018242818200880688,0.010652128328790103,0.5682326621923938,31.14829386201754,1.0,0.010310147211751157,2.2738106749440745,0.9863863793459701,0.4044585987261147,0.5602096467312101,0.5760703540847026
['FELTCRAFT PRINCESS CHARLOTTE DOLL'],['FELTCRAFT PRINCESS LOLA DOLL'],0.018829943384357308,0.01740406793877123,0.010694065841895575,0.5679287305122493,32.63195320256527,1.0,0.010366348227951004,2.27415244069841,0.9879583907421748,0.41871921182266014,0.5602757396100976,0.5911932809187752
"['JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI']",['JUMBO BAG PINK POLKADOT'],0.030740197106311595,0.05162507863283707,0.017446005451876703,0.567530695770805,10.993313924171279,1.0,0.015859040359074456,2.1929300232243865,0.9378657981534733,0.2687338501291989,0.5439890970485028,0.4527336663256949
"['LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE']",['LUNCH BAG  BLACK SKULL.'],0.019081568462990146,0.054309079471587335,0.010819878381211994,0.567032967032967,10.440850269421698,1.0,0.009783575963112927,2.1842099941138464,0.9218119782190096,0.1729222520107239,0.5421685631441728,0.3831303831303831
"['LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG RED RETROSPOT']",['LUNCH BAG  BLACK SKULL.'],0.023610819878381213,0.054309079471587335,0.013336129167540366,0.5648312611012434,10.400309977574631,1.0,0.012053847274376027,2.173159135744883,0.9257056899842726,0.20649350649350656,0.5398404177808935,0.40519555333054447
['REGENCY TEA PLATE ROSES '],"['REGENCY TEA PLATE GREEN ', 'REGENCY TEA PLATE PINK']",0.01916544348920109,0.011826378695743342,0.010819878381211994,0.5645514223194749,47.736626472368364,1.0,0.010593220588636834,2.2693233413871625,0.9981823316270321,0.5363825363825364,0.5593400104064796,0.7397225196703758
"['REGENCY CAKESTAND 3 TIER', 'ROSES REGENCY TEACUP AND SAUCER ']","['PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER']",0.022520444537638917,0.027007758439924513,0.012707066470958272,0.5642458100558659,20.89198965959957,1.0,0.012098839744926003,2.2328924517853013,0.9740712830507352,0.34510250569476086,0.552150396137327,0.5173713522329019
['LUNCH BAG DOLLY GIRL DESIGN'],['LUNCH BAG SPACEBOY DESIGN '],0.028936884042776265,0.04906689033340323,0.016271755084923463,0.56231884057971,11.460250216771954,1.0,0.014851912169006155,2.1726617406289788,0.9399408290609899,0.2635869565217391,0.5397350718246168,0.44697138610182086
['JUMBO BAG TOYS '],['JUMBO STORAGE BAG SUKI'],0.022226881945900608,0.050366953239672885,0.012497378905430907,0.5622641509433962,11.163354437339953,1.0,0.011377878581798001,2.1694203223404025,0.9311170185970664,0.2079553384508025,0.5390473714558065,0.4051953560711985
